symbol,date,sector,score,predicted,residual,absResidual,q,d,dq,atv,volr,turnr,tradesr,ranger,absretr,q3,d3,qRank,dRank
"IRCTC","2025-04-21","Industrials",2.53,2.5336506764077122,-0.0036506764077124387,0.0036506764077124387,0.7805402120982017,0.9374121547757771,0.6772628459121183,0.8323896473068796,0.5013439691132582,0.5382442533511889,0.698036585642361,0.5046394157584168,0.4513581912952814,0.8747159098003093,0.8895501899510574,0.19444444444444445,0.4305555555555556
"IRCTC","2025-04-17","Industrials",2.68,2.6529955491298325,0.027004450870167673,0.027004450870167673,0.791494540886937,1.0099365497426076,0.745431419511618,0.8370144056780251,0.6569779177808818,0.6985822280280775,0.8970643789670351,0.8199263843567882,0.789462005224539,0.9420188898820618,1.0266211223887727,0.14351851851851852,0.6388888888888888
"IRCTC","2025-04-16","Industrials",2.64,2.6559790830036794,-0.01597908300367923,0.01597908300367923,1.0521129764157893,0.7213018653347874,0.7258225320604875,1.109372996887486,0.6857315571920889,0.7262333892956234,0.6956832564856709,0.5415416352420374,0.5423752884091532,0.9876351968969069,1.04227557871848,0.6944444444444444,0.10648148148148148
"IRCTC","2025-04-15","Industrials",3.71,3.6690766207951744,0.04092337920482558,0.04092337920482558,0.9824491523434591,1.348624952088923,1.2662758854828193,1.02323767718732,0.8849333191237847,0.924150903150118,0.9677360658064407,1.1603375384851669,2.3623471873879414,0.9654444483193773,1.1646286858021426,0.46296296296296297,0.9305555555555556
"IRCTC","2025-04-11","Industrials",3.04,3.028024038551513,0.011975961448487116,0.011975961448487116,0.9283434619314727,1.05689991873173,0.9321533561050582,0.9453675217894176,0.6511692164661881,0.6639601900492973,0.7609748781039495,0.7624144199940196,1.6919188714446523,0.8558092132456813,0.9449690104445718,0.4027777777777778,0.6574074074074074
"IRCTC","2025-04-09","Industrials",3.21,3.23432056368725,-0.024320563687250107,0.024320563687250107,0.9855407306832001,1.0883611865857745,1.0036104173558789,0.9848780439007222,0.6288273706902274,0.628133287957378,0.6890885935173725,0.7352840223907127,0.12966028877863292,0.7793748521161827,0.8772239624684296,0.6342592592592593,0.8
"IRCTC","2025-04-08","Industrials",1.87,1.8555955943741147,0.014404405625885408,0.014404405625885408,0.653543447122371,0.6896459260162108,0.4186388400570211,0.6536261302744925,0.48579743229631384,0.4854550408435222,0.8153362783775484,0.8591438845106428,1.9080007567035155,0.746608404827905,0.7928285853978497,0.05116279069767442,0.15348837209302327
"IRCTC","2025-04-07","Industrials",2.22,2.182011791797877,0.03798820820212301,0.03798820820212301,0.6990403785429772,0.8536647748033032,0.5568139961085711,0.6748798429540964,0.9301641572490524,0.8957748212324871,1.4780738278751773,2.7295139738276526,1.984192325793831,0.8164383444444562,0.8065185378306601,0.13488372093023257,0.3395348837209302
"IRCTC","2025-04-04","Industrials",2.55,2.477007952486148,0.07299204751385169,0.07299204751385169,0.8872413888183668,0.8351750553740349,0.6964886301660429,0.8927345068226609,0.7439926080663869,0.7483291870291219,0.9206423562822972,1.6713356063363283,2.7885413538663837,1.0529560794799033,0.9460004069850442,0.30697674418604654,0.23255813953488372
"IRCTC","2025-04-03","Industrials",2.31,2.2660248221765835,0.043975177823416534,0.043975177823416534,0.8630332659720245,0.7307157833146424,0.5962237112632387,0.8893142196907378,0.6239479112266896,0.6437823844261066,0.7887572956416173,1.164864328253471,1.326523787563984,1.1753314400766117,1.0341710575178211,0.2744186046511628,0.13488372093023257
"IRCTC","2025-04-02","Industrials",4.52,4.430033204706851,0.08996679529314822,0.08996679529314822,1.4085935836493184,1.2721103822664557,1.7232183235980918,1.4345535712004684,1.1044584386098617,1.126949725466769,0.8338794404306378,1.0699894367740321,0.3878455125504977,1.2236063915891544,1.1248804293370194,0.9162790697674419,0.9302325581395349
"IRCTC","2025-04-01","Industrials",3.81,3.7601131068707336,0.04988689312926642,0.04988689312926642,1.254367470608492,1.0996870069723652,1.271227628240202,1.2850336563150486,1.0026941590859757,1.0309232651370854,0.8677311172512708,1.0173061075141534,0.3475530377353947,1.7418017551694804,1.2795913692963294,0.9302325581395349,0.7813953488372093
"IRCTC","2025-03-28","Industrials",3.1,3.0406229779382596,0.05937702206174045,0.05937702206174045,1.007858120509653,1.0028438987722377,0.946145594364984,1.0433210421028472,1.1922478018774838,1.236384130743356,1.2676164636356646,0.9021227881128154,0.9878949143163406,1.6548021762220095,1.256975030837827,0.5069767441860465,0.49767441860465117
"IRCTC","2025-03-27","Industrials",9.71,9.426322125280379,0.283677874719622,0.283677874719622,2.9631796743902963,1.7362432021443852,5.780004596720484,3.020057986450092,6.242121362129474,6.393738443611545,1.8916187505191557,1.3022097596873925,1.479293072226061,1.6993311437379142,1.2487118840550118,0.9813953488372092,0.9767441860465116
"IRCTC","2025-03-26","Industrials",3.19,3.1351801234415992,0.054819876558400704,0.054819876558400704,0.9933687337660789,1.0318379915968579,1.0249386583927955,1.008052625360374,1.128235327717648,1.147682779617401,1.1384512707027066,1.1984977858699009,1.3727401639712358,1.091454704226177,1.0870267774362448,0.5116279069767442,0.5023255813953489
"IRCTC","2025-03-25","Industrials",3.25,3.3574258297993,-0.10742582979930004,0.10742582979930004,1.1414450230573674,0.9780544584237922,1.108869197733707,1.1762899933011923,1.2695434257542184,1.312056290486868,1.108508591841102,1.1943051980934383,1.076280163364984,1.215673209140917,1.1316983192271588,0.7534883720930232,0.5162790697674419
"IRCTC","2025-03-24","Industrials",3.78,3.9099217791404737,-0.12992177914047387,0.12992177914047387,1.1395503558550852,1.2511878822880844,1.4343192695871054,1.1842930132807357,0.9788120933845286,1.020921926335386,0.8620193588491253,0.5457386186690053,0.5182520548498601,1.1857366225418817,1.179358912468616,0.6930232558139535,0.8790697674418605
"IRCTC","2025-03-21","Industrials",4.1,4.104988304829819,-0.004988304829819157,0.004988304829819157,1.3660242485102987,1.1658526169695997,1.6577075932406502,1.4057846107456808,1.7810348127414797,1.8417845506949158,1.276463691326466,0.6393776085697491,0.8026739513791578,1.2000354590536648,1.097269204238989,0.5906976744186047,0.5302325581395348
"IRCTC","2025-03-20","Industrials",3.38,3.4229278963790697,-0.042927896379069796,0.042927896379069796,1.0516352632602615,1.1210362381481636,1.1890212694697242,1.0749730806171929,1.028172871118449,1.0555856060328532,0.969549289507218,0.7379420533133472,0.2990845765260228,1.1692855432738023,1.1351080785005958,0.4883720930232558,0.7302325581395349
"IRCTC","2025-03-19","Industrials",3.34,3.4090159579259693,-0.06901595792596948,0.06901595792596948,1.1824468653904343,1.0049187575992042,1.2165719442119447,1.2104660640555862,1.0640486777587548,1.0933550960349567,0.8832795765572117,0.848799864617086,1.3105663224891293,1.178234544703354,1.2264087061758286,0.6046511627906976,0.3627906976744186
"IRCTC","2025-03-18","Industrials",4.03,4.191423751580251,-0.16142375158025057,0.16142375158025057,1.2737745011707107,1.2793692397544196,1.656715735342474,1.2758888207928956,0.8188730350817223,0.8214026126898771,0.6367032572194558,0.8015889374229574,1.763904561329783,1.114455792807501,1.2855714962280824,0.7348837209302326,0.7906976744186046
"IRCTC","2025-03-17","Industrials",3.81,3.984811858448235,-0.17481185844823477,0.17481185844823477,1.0784822675489167,1.3949381211738623,1.5226258094301488,1.062736321240971,0.6735917881102891,0.6633037225381383,0.6287289047293537,0.4768506897486719,0.17531430180517368,0.9800635606597078,1.2075177819983949,0.5906976744186047,0.9302325581395349
"IRCTC","2025-03-13","Industrials",3.23,3.4061398958564175,-0.17613989585641754,0.17613989585641754,0.9911106097028753,1.182407127755965,1.1834301352687304,0.9745570711828588,0.7009578863332677,0.6870746075397944,0.7306147171693174,0.7706884096455656,0.9976712867344573,0.9504763934257837,1.0124123391430524,0.5069767441860465,0.7674418604651163
